playerId,playerNickname,shirtNumber,playerTeam,playerRole,Full Name,Height,Weight,Age Info,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,pens_made,pens_att,Market Value,birth_date,age,height_cm
61,Hugo Lloris,1,France,GK,Hugo Lloris,188cm,78kg,(Age: 38-096d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18590909.0,1986-12-26,38.0,188.0
4622,Kingsley Coman,20,France,RW,Kingsley Coman,178cm,71kg,(Age: 28-292d),5.25,41.5,18.25,45.45,2.487,1.11,0.133,0.288,16.95,0.0,0.0,54230769.0,1996-06-13,28.0,181.0
4194,Randal Kolo Muani,12,France,CF,Randal Kolo Muani,187cm,73kg,(Age: 26-117d),10.5,57.0,25.5,44.9,1.715,0.765,0.185,0.41,12.65,0.0,0.0,4231818.0,1998-12-05,26.0,187.0
4012,Eduardo Camavinga,25,France,CM,Eduardo Camavinga,182cm,68kg,(Age: 22-142d),1.333,17.667,5.667,33.067,0.827,0.277,0.093,0.26,21.833,0.0,0.0,39833333.0,2002-11-10,22.0,182.0
3968,Steve Mandanda,16,France,GK,Steve Mandanda,185cm,82kg,(Age: 40-004d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418181.0,1985-03-28,40.0,187.0
1534,Antoine Griezmann,7,France,AM,Antoine Griezmann,175cm,67kg,(Age: 34-011d),8.333,55.667,23.0,40.267,2.2,0.887,0.133,0.327,15.3,0.333,0.667,97384615.0,1991-03-21,34.0,176.0
3888,Aurélien Tchouaméni,8,France,CM,Aurélien Tchouaméni,185cm,74kg,(Age: 25-064d),1.667,40.0,8.667,26.9,1.407,0.347,0.03,0.16,20.833,0.0,0.0,18041666.0,2000-01-27,25.0,188.0
1532,Ousmane Dembele,11,France,RW,Ousmane Dembélé,178cm,60kg,(Age: 27-321d),5.0,46.667,15.0,32.333,2.613,0.813,0.113,0.3,17.7,0.0,0.0,70083333.0,1997-05-15,27.0,178.0
1895,William Saliba,17,France,RCB,William Saliba,193cm,76kg,(Age: 24-008d),0.25,8.667,1.667,13.4,0.347,0.053,0.057,0.5,11.8,0.0,0.0,17200000.0,2001-03-24,24.0,192.0
5097,Ibrahima Konaté,24,France,RCB,Ibrahima Konaté,193cm,83kg,(Age: 25-311d),0.5,5.5,1.25,18.275,0.38,0.092,0.083,0.415,9.675,0.0,0.0,27772727.0,1999-05-25,25.0,194.0
4606,Dayot Upamecano,18,France,LCB,Dayot Upamecano,188cm,78kg,(Age: 26-156d),0.5,12.0,3.0,23.675,0.547,0.123,0.04,0.175,13.05,0.0,0.0,44090909.0,1998-10-27,26.0,186.0
4613,Benjamin Pavard,2,France,RB,Benjamin Pavard,182cm,64kg,(Age: 29-004d),1.0,16.0,4.25,26.925,0.61,0.16,0.043,0.142,18.05,0.0,0.0,34076923.0,1996-03-28,29.0,186.0
3849,Thilo Kehrer,5,Germany,RCB,Thilo Kehrer,186cm,72kg,(Age: 28-192d),1.0,8.25,2.75,43.25,0.538,0.247,0.155,0.36,12.725,0.0,0.0,27000000.0,1996-09-21,28.0,186.0
4694,Matthias Ginter,4,Germany,RCB,Matthias Ginter,189cm,87kg,(Age: 31-072d),1.5,23.75,9.25,38.425,0.827,0.328,0.068,0.177,12.95,0.0,0.0,30500000.0,1994-01-19,31.0,189.0
9918,Mario Götze,11,Germany,AM,Mario Götze,176cm,71kg,(Age: 32-302d),4.75,19.25,10.5,53.7,1.195,0.637,0.255,0.48,13.5,0.25,0.25,15900000.0,1992-06-03,32.0,176.0
8112,Karim Adeyemi,24,Germany,CF,Karim Adeyemi,180cm,68kg,(Age: 23-073d),13.0,49.5,25.5,51.1,2.84,1.455,0.225,0.445,,2.0,2.0,10170000.0,2002-01-18,23.0,180.0
1937,Kai Havertz,7,Germany,CF,Kai Havertz,186cm,77kg,(Age: 25-294d),10.25,57.75,25.75,44.775,2.37,1.055,0.155,0.35,14.7,1.0,1.0,63333333.0,1999-06-11,25.0,193.0
4602,Manuel Neuer,1,Germany,GK,Manuel Neuer,193cm,92kg,(Age: 39-005d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20550000.0,1986-03-27,39.0,193.0
4718,Kevin Trapp,12,Germany,GK,Kevin Trapp,189cm,83kg,(Age: 34-267d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8400000.0,1990-07-08,34.0,189.0
4779,Nico Schlotterbeck,23,Germany,LCB,Nico Schlotterbeck,191cm,84kg,(Age: 25-121d),2.5,29.0,11.5,38.1,1.35,0.505,0.08,0.195,12.75,0.0,0.0,5595000.0,1999-12-01,25.0,191.0
20,Ilkay Gündogan,21,Germany,CM,İlkay Gündoğan,180cm,78kg,(Age: 34-159d),7.25,45.25,14.0,29.525,2.042,0.633,0.138,0.432,18.2,0.5,1.0,40500000.0,1990-10-24,34.0,180.0
1505,Marc-Andre ter Stegen,22,Germany,GK,Marc-André ter Stegen,189cm,84kg,(Age: 32-336d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67846153.0,1992-04-30,32.0,187.0
4616,Joshua Kimmich,6,Germany,CM,Joshua Kimmich,176cm,69kg,(Age: 30-052d),3.25,28.75,11.0,38.275,1.018,0.39,0.112,0.295,23.05,0.0,0.0,73545454.0,1995-02-08,30.0,177.0
26,Leroy Sané,19,Germany,LW,Leroy Sané,184cm,73kg,(Age: 29-080d),6.5,73.0,26.0,35.55,3.445,1.23,0.095,0.26,20.0,0.0,0.0,79545454.0,1996-01-11,29.0,183.0
4623,Serge Gnabry,10,Germany,RW,Serge Gnabry,173cm,73kg,(Age: 29-261d),11.5,72.0,31.25,43.65,3.325,1.455,0.165,0.38,15.9,0.0,0.0,58076923.0,1995-07-14,29.0,176.0
4785,Christian Günter,20,Germany,LB,Christian Günter,184cm,81kg,(Age: 32-032d),1.75,27.75,7.25,26.125,0.833,0.22,0.065,0.253,23.8,0.0,0.0,9100000.0,1993-02-28,32.0,184.0
4630,Armel Bella-Kotchap,25,Germany,RCB,Armel Bella Kotchap,190cm,87kg,(Age: 23-111d),0.25,7.667,2.0,27.767,0.43,0.12,0.033,0.167,16.4,0.0,0.0,3214285.0,2001-12-11,23.0,190.0
4618,Leon Goretzka,8,Germany,CM,Leon Goretzka,189cm,78kg,(Age: 30-054d),5.5,45.25,15.25,33.6,2.473,0.82,0.122,0.353,17.275,0.0,0.0,53636363.0,1995-02-06,30.0,189.0
4608,Niklas Süle,15,Germany,RB,Niklas Süle,195cm,92kg,(Age: 29-210d),1.0,15.5,4.25,26.05,0.875,0.218,0.053,0.188,17.4,0.0,0.0,44818181.0,1995-09-03,29.0,195.0
4713,Jonas Hofmann,18,Germany,AM,Jonas Hofmann,176cm,69kg,(Age: 32-261d),7.0,33.5,12.0,35.575,1.587,0.57,0.172,0.482,19.525,1.0,1.25,10818181.0,1992-07-14,32.0,176.0
4624,Thomas Müller,13,Germany,AM,Thomas Müller,186cm,74kg,(Age: 35-200d),8.25,55.5,22.25,39.85,2.04,0.815,0.15,0.385,13.5,0.25,0.25,39038461.0,1989-09-13,35.0,185.0
4868,David Raum,3,Germany,LB,David Raum,180cm,74kg,(Age: 26-344d),1.5,13.0,4.5,37.75,0.63,0.23,0.138,0.353,19.8,0.0,0.0,2975000.0,1998-04-22,26.0,181.0
4689,Youssoufa Moukoko,26,Germany,CF,Youssoufa Moukoko,179cm,74kg,(Age: 20-132d),,,,,,,,,,,,13250000.0,2004-11-20,20.0,179.0
4897,Lukas Klostermann,16,Germany,RCB,Lukas Klostermann,189cm,83kg,(Age: 28-302d),2.25,10.75,3.75,32.4,0.517,0.16,0.177,0.458,12.875,0.0,0.0,25833333.0,1996-06-03,28.0,189.0
4621,Jamal Musiala,14,Germany,LW,Jamal Musiala,184cm,72kg,(Age: 22-034d),5.5,33.5,12.5,37.55,2.59,0.97,0.175,0.465,15.75,0.0,0.0,29666666.0,2003-02-26,22.0,184.0
90,Antonio Rüdiger,2,Germany,RCB,Antonio Rüdiger,191cm,84kg,(Age: 32-029d),2.0,24.667,7.333,31.667,0.93,0.29,0.1,0.357,17.267,0.0,0.0,36384615.0,1993-03-03,32.0,190.0
4682,Julian Brandt,17,Germany,AM,Julian Brandt,185cm,82kg,(Age: 28-334d),5.5,38.5,16.0,41.875,1.583,0.655,0.15,0.363,17.75,0.0,0.0,36923076.0,1996-05-02,28.0,185.0
9963,Niclas Fullkrug,9,Germany,CF,Niclas Füllkrug,188cm,82kg,(Age: 32-051d),9.0,64.0,22.667,37.367,3.573,1.327,0.097,0.253,15.1,1.667,1.667,6346153.0,1993-02-09,32.0,189.0
9330,Dani Alves,13,Brazil,RB,Dani Alves,172cm,69kg,,1.0,19.5,5.25,23.6,0.955,0.235,0.073,0.28,24.55,0.0,0.0,2363636.0,1983-05-06,41.0,172.0
1695,Vinícius Junior,20,Brazil,LW,Vinicius Júnior,177cm,62kg,(Age: 24-263d),6.25,50.0,22.25,42.55,2.842,1.22,0.105,0.233,15.275,0.0,0.0,53181818.0,2000-07-12,24.0,176.0
44,Fabinho,15,Brazil,DM,Fabinho,188cm,78kg,(Age: 31-160d),2.0,14.5,4.0,25.9,0.593,0.165,0.098,0.295,23.975,0.5,0.5,53272727.0,1993-10-23,31.0,188.0
1676,Eder Militao,14,Brazil,RB,Éder Militão,186cm,78kg,(Age: 27-073d),1.0,19.25,5.25,32.3,0.787,0.22,0.045,0.17,13.933,0.0,0.0,37833333.0,1998-01-18,27.0,186.0
3930,Lucas Paquetá,7,Brazil,CM,Lucas Paquetá,180cm,72kg,(Age: 27-217d),4.75,46.75,18.0,39.475,2.282,0.878,0.082,0.205,19.3,0.25,0.25,27791666.0,1997-08-27,27.0,180.0
8039,Antony,19,Brazil,RW,Antony,172cm,63kg,(Age: 23-205d),2.0,11.0,5.0,45.5,1.49,0.68,0.18,0.4,,0.0,0.0,16500000.0,2000-02-24,25.0,172.0
2071,Alex Telles,16,Brazil,LB,Alex Telles,181cm,72kg,(Age: 32-107d),3.667,18.0,7.0,31.2,0.86,0.3,0.027,0.06,22.7,2.667,3.333,29916666.0,1992-12-15,32.0,181.0
195,Richarlison,9,Brazil,CF,Richarlison,179cm,71kg,(Age: 27-326d),10.75,80.5,27.75,34.275,2.605,0.895,0.12,0.353,15.225,1.0,1.0,48230769.0,1997-05-10,27.0,184.0
30,Gabriel Jesus,18,Brazil,CF,Gabriel Jesus,177cm,72kg,(Age: 27-363d),9.5,65.0,25.75,39.55,3.375,1.393,0.138,0.373,12.675,0.5,0.75,65600000.0,1997-04-03,27.0,175.0
3924,Bruno Guimarães,17,Brazil,DM,Bruno Guimarães,182cm,77kg,(Age: 27-136d),2.667,19.667,8.667,39.467,1.297,0.59,0.1,0.197,21.967,0.333,0.333,19822222.0,1997-11-16,27.0,182.0
1683,Casemiro,5,Brazil,CM,Casemiro,184cm,79kg,(Age: 33-037d),3.5,43.0,10.0,23.15,1.435,0.33,0.08,0.343,21.35,0.0,0.0,64538461.0,1992-02-23,33.0,185.0
8050,Alex Sandro,6,Brazil,LB,Alex Sandro,180cm,78kg,(Age: 34-065d),1.0,15.0,4.25,26.675,0.63,0.175,0.065,0.263,14.8,0.0,0.0,250000.0,1999-08-09,25.0,191.0
2074,Raphinha,11,Brazil,RW,Raphinha,176cm,78kg,(Age: 28-108d),8.5,75.5,22.5,30.4,2.575,0.785,0.085,0.29,19.3,2.0,2.0,18384615.0,1996-12-14,28.0,176.0
1697,Rodrygo,21,Brazil,RW,Rodrygo,174cm,68kg,(Age: 24-082d),2.333,25.0,9.333,38.033,1.903,0.687,0.097,0.24,14.867,0.0,0.0,38888888.0,2001-01-09,24.0,174.0
132,Fred,8,Brazil,CM,,,,,,,,,,,,,,,,26714285.0,1993-03-05,32.0,169.0
32,Alisson,1,Brazil,GK,Alisson,,,(Age: 29-297d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67700000.0,1992-10-02,32.0,193.0
13831,Everton Ribeiro,22,Brazil,CM,Everton Ribeiro,174cm,68kg,(Age: 35-356d),3.25,38.0,12.75,37.45,1.52,0.532,0.088,0.24,19.775,0.0,0.0,7625000.0,1989-04-10,35.0,174.0
13830,Pedro,25,Brazil,CF,João Pedro,182cm,69kg,(Age: 23-187d),5.333,56.667,20.333,35.733,2.587,0.93,0.08,0.223,15.133,0.667,0.667,13888888.0,2001-09-26,23.0,182.0
1926,Thiago Silva,3,Brazil,LCB,Mosquito,,,(Age: 28-293d),,,,,,,,,,,,6390909.0,1984-09-22,40.0,181.0
12945,Bremer,24,Brazil,RCB,Gleison Bremer,188cm,83kg,(Age: 28-014d),3.667,22.333,8.333,38.167,0.733,0.277,0.17,0.453,10.533,0.0,0.0,6500000.0,1997-03-18,28.0,188.0
6,Ederson,23,Brazil,GK,Ederson,188cm,88kg,(Age: 31-227d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3175000.0,1999-07-07,25.0,183.0
162,Gabriel Martinelli,26,Brazil,LW,Gabriel Martinelli,180cm,74kg,(Age: 23-287d),3.667,27.667,9.333,37.033,2.387,0.877,0.15,0.393,13.9,0.333,0.333,20111111.0,2001-06-18,23.0,178.0
13829,Weverton,12,Brazil,GK,Weverton,,,(Age: 22-043d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4277777.0,1987-12-13,37.0,189.0
3846,Marquinhos,4,Brazil,RCB,Marquinhos,175cm,77kg,(Age: 21-359d),0.0,17.0,9.0,52.9,2.21,1.17,0.0,0.0,16.7,0.0,0.0,61200000.0,1994-05-14,30.0,183.0
7443,Christian Eriksen,10,Denmark,CM,Christian Eriksen,177cm,67kg,(Age: 33-046d),1.75,25.5,9.5,37.125,2.315,0.86,0.068,0.178,23.575,0.0,0.0,66000000.0,1992-02-14,33.0,182.0
5962,Oliver Christensen,16,Denmark,GK,Oliver Christensen,190cm,82kg,(Age: 26-010d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820000.0,1999-03-22,26.0,190.0
12009,Jens Stryger Larsen,17,Denmark,RB,Jens Stryger Larsen,180cm,73kg,(Age: 34-039d),1.0,15.0,6.25,39.775,0.7,0.302,0.058,0.168,18.2,0.0,0.0,3255555.0,1991-02-21,34.0,182.0
4882,Robert Skov,24,Denmark,RW,Robert Skov,183cm,78kg,(Age: 28-316d),2.5,47.5,12.5,25.1,2.345,0.58,0.045,0.18,22.95,0.0,0.0,9375000.0,1996-05-20,28.0,185.0
11967,Victor Nelsson,3,Denmark,LCB,Victor Nelsson,185cm,74kg,(Age: 26-169d),0.667,13.667,5.333,40.833,0.417,0.163,0.06,0.13,,0.0,0.0,3605555.0,1998-10-14,26.0,185.0
12022,Andreas Cornelius,21,Denmark,CF,Andreas Cornelius,193cm,78kg,(Age: 32-016d),7.75,44.0,16.75,36.85,2.397,0.925,0.155,0.387,13.6,0.0,0.0,6545454.0,1993-03-16,32.0,193.0
4737,Jesper Lindström,25,Denmark,RW,Jesper Lindstrøm,180cm,63kg,(Age: 25-031d),6.0,52.333,16.667,31.267,2.483,0.78,0.107,0.347,17.1,0.0,0.0,3506250.0,2000-02-29,25.0,182.0
200,Kasper Schmeichel,1,Denmark,GK,Kasper Schmeichel,189cm,83kg,(Age: 38-147d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409090.0,1986-11-05,38.0,189.0
4053,Kasper Dolberg,12,Denmark,CF,Kasper Dolberg,186cm,82kg,(Age: 27-177d),7.667,38.333,18.0,46.467,1.973,0.907,0.16,0.333,14.533,1.333,1.333,18923076.0,1997-10-06,27.0,187.0
8099,Rasmus Kristensen,13,Denmark,RWB,Rasmus Kristensen,176cm,69kg,(Age: 27-264d),2.5,24.667,8.0,28.967,0.987,0.31,0.093,0.303,,0.0,0.5,5207692.0,1997-07-11,27.0,187.0
1536,Martin Braithwaite,9,Denmark,CF,Martin Braithwaite,180cm,77kg,(Age: 33-300d),4.0,31.5,12.0,36.65,1.8,0.665,0.12,0.32,13.65,0.0,1.0,8958333.0,1991-06-05,33.0,177.0
5063,Mathias Jensen,7,Denmark,CM,Mathias Brems,,,(Age: 23-019d),,,,,,,,,,,,4266666.0,1996-01-01,29.0,180.0
2073,Joachim Andersen,2,Denmark,RCB,Joachim Andersen,190cm,74kg,(Age: 28-305d),0.667,10.333,2.333,23.533,0.423,0.083,0.06,0.443,15.933,0.0,0.0,16791666.0,1996-05-31,28.0,192.0
4948,Frederik Rönnow,22,Denmark,GK,Frederik Rønnow,188cm,76kg,(Age: 32-240d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540000.0,1992-08-04,32.0,188.0
5065,Christian Nörgaard,15,Denmark,DM,Christian Nørgaard,185cm,69kg,(Age: 31-022d),1.0,23.667,4.667,19.6,0.82,0.16,0.037,0.127,18.067,0.0,0.0,3745454.0,1994-03-10,31.0,187.0
8578,Simon Kjaer,4,Denmark,RCB,Simon Kjær,190cm,86kg,(Age: 36-006d),0.0,9.0,1.333,16.4,0.533,0.087,0.0,0.0,10.8,0.0,0.0,8770000.0,1989-03-26,36.0,191.0
1823,Daniel Wass,18,Denmark,CM,Daniel Wass,181cm,73kg,(Age: 35-305d),2.0,27.0,7.333,26.867,1.08,0.297,0.06,0.227,22.467,0.333,0.333,11000000.0,1989-05-31,35.0,178.0
12779,Mikkel Damsgaard,14,Denmark,LW,Mikkel Damsgaard,176cm,68kg,(Age: 24-272d),3.5,37.0,13.667,30.5,1.8,0.573,0.077,0.2,20.45,0.0,0.0,7354166.0,2000-07-03,24.0,180.0
8324,Joakim Maehle,5,Denmark,LWB,Joakim Mæhle,185cm,76kg,(Age: 27-316d),0.5,17.667,5.0,31.033,1.173,0.33,0.047,0.15,18.8,0.0,0.0,8785714.0,1997-05-20,27.0,185.0
7580,Jonas Wind,19,Denmark,CF,Jonas Wind,190cm,82kg,(Age: 26-053d),8.25,51.5,19.5,38.175,3.138,1.195,0.122,0.348,14.5,2.5,2.5,2987500.0,1999-02-07,26.0,190.0
395,Pierre-Emile Höjbjerg,23,Denmark,CM,Pierre Højbjerg,185cm,81kg,(Age: 29-239d),2.0,36.0,11.75,35.5,1.117,0.36,0.07,0.175,23.1,0.0,0.0,22071428.0,1995-08-05,29.0,185.0
11854,Alexander Bah,26,Denmark,RB,Alexander Bah,183cm,76kg,(Age: 27-113d),2.25,23.0,9.0,41.9,1.365,0.625,0.125,0.25,,0.0,0.0,1867500.0,1997-12-09,27.0,183.0
92,Andreas Christensen,6,Denmark,MCB,Andreas Christensen,188cm,73kg,(Age: 28-356d),0.0,3.75,0.5,9.533,0.215,0.025,0.0,0.0,15.033,0.0,0.0,32000000.0,1996-04-10,28.0,187.0
9089,Andreas Skov Olsen,11,Denmark,RM,Andreas Skov Olsen,187cm,76kg,(Age: 25-093d),2.0,19.25,7.25,36.725,1.985,0.762,0.092,0.21,17.067,0.0,0.0,5561111.0,1999-12-29,25.0,187.0
4913,Yussuf Poulsen,20,Denmark,CF,Yussuf Poulsen,193cm,78kg,(Age: 30-290d),7.75,42.75,16.0,37.325,2.538,0.935,0.175,0.47,13.2,0.0,0.0,24250000.0,1994-06-15,30.0,192.0
4883,Andrej Kramaric,9,Croatia,AM,Andrej Kramarić,180cm,74kg,(Age: 33-286d),13.75,82.25,33.25,42.05,3.257,1.35,0.145,0.338,16.9,3.0,3.25,30291666.0,1991-06-19,33.0,177.0
13860,Marko Livaja,14,Croatia,CF,Marko Livaja,182cm,81kg,(Age: 31-218d),11.5,,,,,,,,,4.0,4.0,3855555.0,1993-08-26,31.0,184.0
13854,Dominik Livakovic,1,Croatia,GK,Dominik Livaković,186cm,78kg,(Age: 30-082d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8825000.0,1995-01-09,30.0,188.0
13859,Mislav Orsic,18,Croatia,LW,Mislav Oršić,178cm,66kg,(Age: 32-093d),12.25,,,,,,,,,0.25,0.25,7388888.0,1992-12-29,32.0,179.0
40,Dejan Lovren,6,Croatia,RCB,Dejan Lovren,188cm,83kg,(Age: 35-270d),0.75,10.25,2.75,24.65,0.703,0.18,0.068,0.333,10.6,0.0,0.0,15300000.0,1989-07-05,35.0,188.0
8107,Luka Sucic,25,Croatia,CM,Luka Sučić,185cm,68kg,(Age: 22-205d),4.5,37.0,13.0,31.05,2.425,0.785,0.1,0.305,,0.0,0.0,3700000.0,2002-09-08,22.0,185.0
9106,Domagoj Vida,21,Croatia,RCB,Domagoj Vida,184cm,69kg,(Age: 35-337d),3.5,16.0,5.25,32.825,0.537,0.175,0.218,0.645,,0.0,0.0,6871428.0,1989-04-29,35.0,184.0
5199,Ivo Grbic,12,Croatia,GK,Ivo Grbić,195cm,83kg,(Age: 29-073d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2545454.0,1996-01-18,29.0,195.0
13858,Josip Juranovic,22,Croatia,RB,Josip Juranović,175cm,68kg,(Age: 29-228d),2.0,36.0,8.0,22.2,1.57,0.35,0.0,0.0,,1.0,1.0,1772222.0,1995-08-16,29.0,173.0
1665,Ante Budimir,17,Croatia,CF,Ante Budimir,190cm,74kg,(Age: 33-253d),10.667,48.0,20.0,41.967,2.197,0.93,0.19,0.463,12.333,1.333,1.333,5585714.0,1991-07-22,33.0,190.0
13856,Josip Sutalo,24,Croatia,RCB,Josip Šutalo,190cm,79kg,(Age: 25-032d),1.0,,,,,,,,,0.0,0.0,1140000.0,2000-02-28,25.0,190.0
100,Mateo Kovacic,8,Croatia,CM,Mateo Kovačić,181cm,74kg,(Age: 30-330d),0.75,23.5,4.75,20.7,1.192,0.245,0.035,0.133,21.525,0.0,0.0,38000000.0,1994-05-06,30.0,177.0
8330,Mario Pasalic,15,Croatia,AM,Mario Pašalić,188cm,82kg,(Age: 30-051d),8.25,40.75,14.5,38.775,1.99,0.747,0.218,0.56,12.9,0.0,0.0,17600000.0,1995-02-09,30.0,188.0
13857,Borna Barisic,3,Croatia,LB,Borna Barišić,186cm,79kg,(Age: 32-142d),0.75,18.333,4.333,22.567,0.74,0.177,0.05,0.163,,0.0,0.25,3331250.0,1992-11-10,32.0,186.0
6029,Kristijan Jakic,26,Croatia,DM,Kristijan Jakić,181cm,74kg,(Age: 27-322d),2.0,30.0,7.0,23.3,1.44,0.34,0.03,0.14,19.0,0.0,0.0,1742500.0,1997-05-14,27.0,184.0
5968,Lovro Majer,7,Croatia,RW,Lovro Majer,176cm,74kg,(Age: 27-074d),5.0,45.0,18.0,40.0,2.21,0.88,0.13,0.33,19.9,0.0,0.0,5310000.0,1998-01-17,27.0,178.0
13861,Bruno Petkovic,16,Croatia,CF,Bruno Petković,192cm,87kg,(Age: 30-197d),8.0,,,,,,,,,3.75,3.75,8035000.0,1994-09-16,30.0,193.0
8129,Marcelo Brozovic,11,Croatia,DM,Marcelo Brozović,181cm,68kg,(Age: 32-136d),2.25,34.25,9.75,27.425,1.133,0.318,0.068,0.292,23.65,0.0,0.0,42384615.0,1992-11-16,32.0,181.0
4892,Josko Gvardiol,20,Croatia,LCB,Joško Gvardiol,185cm,82kg,(Age: 23-068d),1.667,23.0,7.0,30.4,0.86,0.26,0.09,0.29,16.3,0.0,0.0,9871428.0,2002-01-23,23.0,185.0
12604,Martin Erlic,5,Croatia,RCB,Martin Erlic,192cm,78kg,(Age: 27-067d),1.667,10.333,2.333,22.233,0.44,0.1,0.143,0.557,11.2,0.0,0.0,1772222.0,1998-01-24,27.0,193.0
8136,Ivan Perisic,4,Croatia,LB,Ivan Perišić,187cm,78kg,(Age: 36-058d),6.0,53.5,16.25,30.975,2.328,0.702,0.108,0.348,15.125,0.75,0.75,26038461.0,1989-02-02,36.0,186.0
13855,Ivica Ivusic,23,Croatia,GK,Ivica Ivušić,195cm,87kg,(Age: 30-059d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015000.0,1995-02-01,30.0,195.0
6019,Nikola Vlasic,13,Croatia,AM,Nikola Vlašić,178cm,76kg,(Age: 27-179d),8.0,71.0,28.333,40.833,2.913,1.17,0.107,0.257,18.5,1.667,2.667,19791666.0,1997-10-04,27.0,179.0
4615,Josip Stanisic,2,Croatia,RB,Josip Stanišić,186cm,73kg,(Age: 24-364d),0.667,7.667,5.0,78.7,0.52,0.357,0.417,0.443,10.4,0.0,0.0,1118750.0,2000-04-02,24.0,187.0
1687,Luka Modric,10,Croatia,CM,Luka Modrić,174cm,64kg,(Age: 39-204d),3.25,34.5,12.5,36.875,1.315,0.482,0.082,0.228,22.075,0.25,0.25,17700000.0,1985-09-09,39.0,172.0
4926,Borna Sosa,19,Croatia,LB,Borna Sosa,176cm,73kg,(Age: 27-070d),0.5,11.5,3.25,38.85,0.627,0.23,0.135,0.292,21.667,0.0,0.0,6870833.0,1998-01-21,27.0,187.0
1341,Unai Simon,23,Spain,GK,Unai Simón,190cm,84kg,(Age: 27-294d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14571428.0,1997-06-11,27.0,190.0
1529,Ansu Fati,25,Spain,LW,Ansu Fati,178cm,68kg,(Age: 22-152d),7.0,33.0,12.0,36.4,2.89,1.05,0.21,0.58,15.6,0.0,0.0,53875000.0,2002-10-31,22.0,178.0
8341,Gavi,9,Spain,CM,Gavi,173cm,69kg,(Age: 20-239d),2.0,30.0,8.0,26.7,1.17,0.31,0.07,0.25,15.3,0.0,0.0,32500000.0,2004-08-05,20.0,173.0
96,César Azpilicueta,2,Spain,RB,,,,,,,,,,,,,,,,26833333.0,1989-08-28,35.0,178.0
8014,Yéremy Pino,17,Spain,RW,,,,,4.5,20.0,10.0,47.05,1.46,0.68,0.225,0.5,13.25,0.0,0.0,16500000.0,2002-10-20,22.0,172.0
1519,Sergio Busquets,5,Spain,CM,Sergio Busquets,189cm,73kg,(Age: 36-259d),1.0,8.75,2.25,25.475,0.282,0.073,0.085,0.333,18.875,0.0,0.0,39100000.0,1988-07-16,36.0,189.0
1530,Pedri,26,Spain,CM,Pedri,174cm,63kg,(Age: 22-127d),3.333,26.667,9.333,36.2,1.173,0.43,0.153,0.417,17.25,0.0,0.0,41520000.0,2002-11-25,22.0,174.0
3867,Pablo Sarabia,22,Spain,RW,Pablo Sarabia,176cm,69kg,(Age: 32-325d),8.333,46.333,23.333,47.033,2.69,1.283,0.14,0.32,15.3,1.667,1.667,27923076.0,1992-05-11,32.0,174.0
8344,Alejandro Balde,14,Spain,LB,Alejandro Balde,175cm,68kg,(Age: 21-165d),,,,,,,,,,,,2240000.0,2003-10-18,21.0,175.0
1513,Jordi Alba,18,Spain,LB,Jordi Alba,170cm,68kg,(Age: 36-011d),2.25,19.5,5.75,32.525,0.635,0.185,0.152,0.45,18.625,0.0,0.0,41692307.0,1989-03-21,36.0,170.0
4908,Dani Olmo,21,Spain,LW,Dani Olmo,176cm,68kg,(Age: 26-329d),3.5,39.667,13.333,37.333,2.77,1.023,0.11,0.31,19.7,0.25,0.25,30681818.0,1998-05-07,26.0,179.0
13178,Nico Williams,12,Spain,RW,Nico Williams,180cm,67kg,(Age: 22-263d),0.0,33.0,10.0,30.3,2.22,0.67,0.0,0.0,15.5,0.0,0.0,3300000.0,2002-07-12,22.0,181.0
12,Eric García,3,Spain,RCB,Eric García,183cm,73kg,(Age: 24-082d),0.0,4.0,2.5,58.35,0.245,0.145,0.0,0.0,15.85,0.0,0.0,15328571.0,2001-01-09,24.0,182.0
