playerId,playerName,shirtNumber,playerTeam,playerRole,Full Name,Height,Weight,Age Info,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,pens_made,pens_att,tackles,tackles_won,blocks,interceptions,clearances,errors,Market Value,birth_date,age,height_cm
13799,Shuichi Gonda,12,Japan,GK,Shūichi Gonda,188cm,83kg,(Age: 36-104d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.333,9.0,1.0,508333,,,
11841,Hidemasa Morita,13,Japan,CM,Hidemasa Morita,177cm,73kg,(Age: 30-036d),1.0,14.75,3.5,22.45,0.648,0.152,0.087,0.41,22.3,0.0,0.0,39.0,25.25,28.0,35.25,33.5,0.0,1581250,,,
13798,Yuto Nagatomo,5,Japan,LWB,Yuto Nagatomo,170cm,68kg,(Age: 38-276d),0.25,4.0,1.5,29.633,0.258,0.102,0.037,0.1,27.6,0.0,0.0,23.0,15.25,14.0,19.75,43.0,0.0,1618750,,,
13801,Yuki Soma,24,Japan,LW,Yuki Soma,165cm,68kg,(Age: 28-110d),2.0,29.0,12.0,41.5,1.31,0.543,0.073,0.177,,0.0,0.0,,23.333,,14.333,,,470833,,,
13828,Shuto Machino,20,Japan,CF,Shuto Machino,184cm,77kg,(Age: 25-258d),8.0,56.5,21.0,35.6,2.85,1.06,0.135,0.375,,0.333,0.333,,5.0,,6.5,,,280000,,,
13800,Ayase Ueda,21,Japan,CF,Ayase Ueda,180cm,72kg,(Age: 26-278d),11.333,65.333,27.667,41.933,4.097,1.707,0.173,0.413,,0.333,0.333,,5.333,,3.0,,,466666,,,
2090,Hiroki Sakai,19,Japan,RB,Hiroki Sakai,185cm,69kg,(Age: 35-064d),0.5,6.75,1.75,22.425,0.42,0.113,0.055,0.223,14.8,0.0,0.0,69.0,31.0,20.5,32.0,49.5,0.5,6181818,,,
4925,Hiroki Ito,26,Japan,LCB,Hiroki Ito,186cm,78kg,(Age: 26-034d),1.667,11.0,2.0,18.2,0.42,0.08,0.09,0.5,22.5,0.0,0.0,43.0,31.0,40.0,53.0,95.0,0.0,665625,,,
2087,Takehiro Tomiyasu,16,Japan,RCB,Takehiro Tomiyasu,185cm,78kg,(Age: 26-222d),1.0,15.333,2.667,17.9,0.6,0.103,0.06,0.333,17.1,0.0,0.0,41.333,24.0,31.0,42.333,82.667,1.0,12016666,,,
5098,Ko Itakura,4,Japan,RCB,Ko Itakura,186cm,82kg,(Age: 28-139d),2.0,14.75,4.25,23.95,0.593,0.167,0.118,0.5,13.75,0.0,0.0,43.5,28.75,29.5,42.75,103.0,2.0,1452272,,,
1860,Takefusa Kubo,11,Japan,RW,Takefusa Kubo,170cm,63kg,(Age: 24-011d),2.0,39.333,13.333,36.3,2.17,0.733,0.053,0.143,19.867,0.0,0.0,24.0,15.0,19.0,15.0,6.0,0.0,13176923,,,
66,Toby Alderweireld,2,Belgium,RCB,Toby Alderweireld,187cm,79kg,(Age: 36-105d),1.0,15.0,4.0,27.1,0.493,0.13,0.077,0.277,11.733,0.0,0.0,37.333,24.667,43.0,21.667,156.0,0.667,28333333,,,
9806,Lois Openda,24,Belgium,CF,Loïs Openda,175cm,73kg,(Age: 25-119d),10.667,64.333,27.667,41.867,3.44,1.44,0.157,0.377,14.267,0.667,1.0,15.667,11.0,12.333,5.667,2.0,0.0,2938461,,,
1694,Eden Hazard,10,Belgium,AM,Eden Hazard,173cm,74kg,,5.0,32.5,16.0,55.125,1.882,1.005,0.12,0.247,16.675,1.0,1.0,7.5,4.25,5.25,6.0,1.5,0.25,87533333,,,
1387,Yannick Carrasco,11,Belgium,LW,Yannick Carrasco,180cm,72kg,(Age: 31-284d),7.5,48.5,19.75,39.1,2.397,0.973,0.1,0.278,18.567,2.25,2.25,24.0,13.75,19.667,11.25,10.0,1.0,29653846,1993-09-04,31,181
4674,Axel Witsel,6,Belgium,CM,Axel Witsel,186cm,81kg,(Age: 36-154d),2.5,21.75,5.5,23.725,0.925,0.218,0.122,0.482,20.275,0.0,0.0,33.75,23.0,24.0,31.75,29.75,0.25,21458333,,,
5139,Romelu Lukaku,9,Belgium,CF,Romelu Lukaku,192cm,91kg,(Age: 32-033d),16.75,70.0,32.25,45.575,2.58,1.172,0.193,0.43,13.625,3.25,3.25,8.5,3.25,12.0,1.5,25.25,0.0,86500000,,,
4112,Wout Faes,4,Belgium,RCB,Wout Faes,188cm,79kg,(Age: 27-073d),1.5,12.5,3.25,21.175,0.39,0.095,0.1,0.61,13.55,0.0,0.0,38.0,25.5,43.75,64.5,146.0,1.0,3221428,1998-04-03,27,187
22,Kevin De Bruyne,7,Belgium,RW,Kevin De Bruyne,181cm,69kg,(Age: 33-352d),9.0,70.75,24.0,34.875,3.163,1.1,0.102,0.3,21.475,1.0,1.25,33.25,19.0,24.25,9.0,13.0,0.75,122000000,1991-06-28,33,181
4979,Koen Casteels,13,Belgium,GK,Koen Casteels,196cm,86kg,(Age: 32-355d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.5,9.5,1.5,10954545,,,
9090,Charles De Ketelaere,22,Belgium,AM,Charles De Ketelaere,192cm,78kg,(Age: 24-097d),6.0,43.0,17.333,38.2,2.047,0.78,0.11,0.283,14.5,0.0,0.0,29.333,20.333,28.667,13.0,11.667,0.0,,,,
4498,Amadou Onana,18,Belgium,CM,Amadou Onana,187cm,76kg,(Age: 23-303d),1.5,13.0,5.5,42.75,0.825,0.35,0.125,0.285,14.5,0.0,0.0,48.0,30.5,10.0,25.5,19.0,0.0,3400000,2001-08-16,23,195
241,Leander Dendoncker,19,Belgium,DM,Leander Dendoncker,178cm,83kg,(Age: 30-061d),2.25,22.75,8.25,38.275,0.963,0.38,0.11,0.332,14.975,0.0,0.0,54.25,25.75,37.25,24.25,47.0,1.5,24285714,1995-04-15,30,188
4021,Jérémy Doku,25,Belgium,RW,Jeremy Doku,171cm,59kg,(Age: 23-019d),2.0,18.0,5.5,35.55,1.417,0.492,0.145,0.393,17.1,0.0,0.0,19.75,12.0,9.0,6.5,1.75,0.0,11636363,,,
67,Jan Vertonghen,5,Belgium,LCB,Jan Vertonghen,189cm,86kg,(Age: 38-052d),0.5,14.5,4.75,35.025,0.593,0.188,0.08,0.25,13.4,0.0,0.0,34.75,20.75,18.0,34.0,74.75,0.0,18576923,,,
11994,Dries Mertens,14,Belgium,CF,Dries Mertens,169cm,60kg,(Age: 38-040d),11.25,65.5,24.75,37.975,3.44,1.29,0.173,0.445,18.5,0.5,0.5,16.0,10.25,8.0,9.5,3.0,0.25,17818181,,,
112,Michy Batshuayi,23,Belgium,CF,Michy Batshuayi,185cm,78kg,(Age: 31-256d),8.0,56.0,23.0,45.0,2.605,1.115,0.135,0.29,17.0,2.0,3.0,5.0,2.5,5.0,4.0,5.0,0.0,21961538,1993-10-02,31,185
1960,Timothy Castagne,21,Belgium,LB,Timothy Castagne,180cm,79kg,(Age: 29-192d),2.0,13.0,4.75,37.575,0.595,0.215,0.165,0.425,13.1,0.0,0.0,52.75,30.5,30.75,25.75,47.25,0.5,17818181,,,
9091,Hans Vanaken,20,Belgium,AM,Hans Vanaken,194cm,79kg,(Age: 32-295d),11.0,60.75,22.5,36.525,1.91,0.703,0.135,0.37,16.425,3.0,3.5,57.75,41.25,32.25,25.5,26.5,0.25,11291666,,,
9796,Arthur Theate,3,Belgium,LCB,Arthur Theate,191cm,81kg,(Age: 25-021d),2.5,18.5,6.5,36.2,0.67,0.23,0.145,0.38,17.35,0.0,0.0,43.0,26.5,36.5,48.0,98.0,0.0,3950000,,,
215,Youri Tielemans,8,Belgium,CM,Youri Tielemans,177cm,72kg,(Age: 28-039d),4.5,47.75,14.5,31.625,1.89,0.597,0.078,0.242,24.25,1.0,1.0,57.25,30.0,34.5,23.5,23.0,1.25,40538461,,,
4669,Thomas Meunier,15,Belgium,RB,Thomas Meunier,190cm,87kg,(Age: 33-276d),1.5,13.25,4.5,36.275,0.81,0.275,0.087,0.273,15.625,0.0,0.0,32.5,23.5,14.0,16.75,25.5,1.0,20250000,,,
455,Leandro Trossard,17,Belgium,LW,Leandro Trossard,172cm,60kg,(Age: 30-193d),8.0,73.75,25.75,34.275,2.538,0.875,0.105,0.31,18.125,0.5,1.0,33.75,20.75,31.0,20.5,10.5,0.25,13090909,1994-12-04,30,172
9071,Simon Mignolet,12,Belgium,GK,Simon Mignolet,193cm,87kg,(Age: 37-101d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.5,9.5,2.25,9111111,,,
1672,Thibaut Courtois,1,Belgium,GK,Thibaut Courtois,199cm,91kg,(Age: 33-035d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.25,12.25,1.25,60928571,,,
4684,Thorgan Hazard,16,Belgium,LW,Thorgan Hazard,174cm,68kg,(Age: 32-078d),5.5,38.0,13.25,35.175,1.735,0.608,0.13,0.393,18.525,0.75,1.25,30.25,18.75,22.75,14.0,4.75,0.25,31900000,,,
13853,Zeno Debast,26,Belgium,RCB,Zeno Debast,189cm,73kg,(Age: 21-234d),,,,,,,,,,,,,,,,,,600000,,,
898,Samuel Piette,6,Canada,DM,Samuel Piette,172cm,68kg,(Age: 30-215d),0.5,12.5,2.5,18.55,0.603,0.122,0.03,0.168,23.075,0.0,0.0,38.75,23.25,25.0,23.75,23.25,0.75,1588888,,,
3965,Jonathan David,20,Canada,CF,Jonathan David,180cm,73kg,(Age: 25-152d),14.5,62.75,31.75,50.925,2.485,1.26,0.21,0.417,15.8,1.25,1.5,26.5,16.75,16.5,7.0,9.75,0.0,18507692,,,
1249,Derek Cornelius,25,Canada,LCB,Derek Cornelius,187cm,83kg,(Age: 27-202d),1.0,6.0,1.5,27.15,0.47,0.11,0.1,0.25,10.0,0.0,0.0,19.5,11.5,23.0,8.5,82.5,1.0,365000,1997-11-25,27,187
4611,Alphonso Davies,19,Canada,LM,Alphonso Davies,178cm,68kg,(Age: 24-225d),1.333,11.333,4.667,50.0,0.537,0.22,0.167,0.31,19.667,0.0,0.0,47.667,29.0,27.667,27.333,36.667,0.667,40057142,2000-11-02,24,183
14032,David Wotherspoon,24,Canada,AM,David Wotherspoon,181cm,76kg,(Age: 35-150d),2.0,31.667,9.333,33.467,1.693,0.563,0.053,0.16,,0.0,0.0,,,,,,,433333,1990-01-16,35,172
8627,Atiba Hutchinson,13,Canada,CM,Atiba Hutchinson,187cm,72kg,,3.75,18.25,7.75,41.975,0.685,0.285,0.203,0.47,,0.25,0.25,,,,,,,604545,1983-02-08,42,187
8551,Stephen Eustaquio,7,Canada,CM,Stephen Eustáquio,178cm,77kg,(Age: 28-176d),0.667,21.0,4.667,21.267,1.13,0.237,0.03,0.11,22.867,0.0,0.0,42.0,28.0,22.667,31.667,28.0,0.667,2775000,1996-12-21,28,177
1228,Jonathan Osorio,21,Canada,CM,Jonathan Osorio,175cm,73kg,(Age: 33-003d),4.75,21.5,9.0,40.7,1.185,0.49,0.212,0.502,15.475,0.0,0.25,29.75,17.75,17.5,16.25,15.5,0.0,3854545,,,
1267,Lucas Cavallini,9,Canada,CF,Lucas Cavallini,175cm,83kg,(Age: 32-169d),5.75,42.75,14.75,34.975,2.842,0.978,0.12,0.355,14.2,0.5,1.25,13.75,8.0,10.5,4.5,12.75,0.0,3630000,,,
11790,Steven Vitoria,5,Canada,RCB,Steven Vitória,195cm,86kg,(Age: 38-155d),2.75,13.667,3.333,25.633,0.847,0.207,0.177,0.64,14.6,1.0,1.5,14.333,7.667,16.333,17.333,70.333,0.0,222222,1987-01-11,38,195
1025,Kamal Miller,4,Canada,LCB,Kamal Miller,183cm,76kg,(Age: 28-030d),0.75,8.75,2.5,15.475,0.4,0.098,0.055,0.375,22.575,0.0,0.0,21.5,11.75,14.0,26.75,50.5,0.25,647222,1997-05-16,28,183
12315,Sam Adekugbe,3,Canada,LB,Sam Adekugbe,175cm,74kg,(Age: 30-150d),0.0,6.75,0.5,9.825,0.3,0.03,0.0,0.0,,0.0,0.0,,15.75,,23.5,,,430000,1995-01-16,30,176
963,Tajon Buchanan,11,Canada,RM,Tajon Buchanan,182cm,68kg,(Age: 26-127d),3.333,36.667,13.0,34.133,2.66,0.913,0.067,0.177,16.467,0.0,0.0,23.0,11.333,16.333,7.0,10.667,0.333,2382500,1999-02-08,26,183
1225,Richie Laryea,22,Canada,LB,Richie Laryea,175cm,68kg,(Age: 30-159d),2.333,13.333,5.667,29.5,0.653,0.273,0.143,0.47,17.533,0.0,0.0,28.333,16.0,11.667,15.667,23.333,0.0,1442500,1995-01-07,30,175
861,Dayne St Clair,1,Canada,GK,Dayne St. Clair,185cm,74kg,(Age: 28-037d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.5,0.667,9.5,2.0,550000,,,
14031,Milan Borjan,18,Canada,GK,Milan Borjan,193cm,79kg,(Age: 37-235d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2460000,,,
888,Joel Waterman,26,Canada,RCB,Joel Waterman,188cm,83kg,(Age: 29-142d),1.0,4.667,2.333,29.15,0.243,0.08,0.125,0.43,9.7,0.0,0.0,19.0,12.0,16.667,26.0,51.667,1.0,225000,1996-01-24,29,188
5173,Ismael Kone,15,Canada,CM,Ismaël Koné,188cm,76kg,(Age: 23-009d),2.0,24.0,6.0,25.0,1.37,0.34,0.08,0.33,23.8,0.0,0.0,14.0,5.0,23.0,12.0,4.0,1.0,50000,2002-06-16,22,188
14033,Liam Millar,23,Canada,LW,Liam Millar,176cm,74kg,(Age: 25-261d),4.333,41.5,15.0,36.2,1.865,0.675,0.12,0.325,,0.667,0.667,,20.0,,11.5,,,1000000,1999-09-27,25,181
2368,James Pantemis,16,Canada,GK,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,143750,,,
1226,Liam Fraser,8,Canada,DM,Liam Fraser,185cm,83kg,(Age: 27-122d),0.0,6.5,1.5,25.0,0.62,0.12,0.0,0.0,18.6,0.0,0.0,17.0,12.5,12.0,14.5,32.0,1.0,725000,1998-02-13,27,185
6916,Junior Hoilett,10,Canada,LW,Junior Hoilett,174cm,67kg,(Age: 35-010d),3.75,37.5,10.0,27.5,1.787,0.478,0.098,0.37,19.05,0.0,0.25,39.0,24.25,23.75,22.0,20.0,0.0,2970000,1990-06-05,35,174
1289,Mark-Anthony Kaye,14,Canada,CM,Mark-Anthony Kaye,186cm,69kg,(Age: 30-195d),1.0,12.25,4.5,34.275,1.14,0.4,0.062,0.143,15.4,0.0,0.0,24.0,11.75,13.75,13.25,8.25,0.5,3211111,1994-12-02,30,185
7575,Iké Ugbo,12,Canada,CF,Ike Ugbo,186cm,77kg,(Age: 26-267d),9.0,35.0,14.25,41.525,1.84,0.76,0.25,0.605,12.133,0.75,0.75,8.333,7.25,14.0,5.75,10.333,0.0,1516666,,,
926,Alistair Johnston,2,Canada,RB,Alistair Johnston,180cm,74kg,(Age: 26-250d),1.667,8.667,4.0,53.567,0.36,0.18,0.14,0.35,16.467,0.0,0.0,43.333,25.667,21.0,23.333,41.0,0.0,1266666,,,
9094,Cyle Larin,17,Canada,CF,Cyle Larin,188cm,86kg,(Age: 30-059d),11.0,68.667,33.333,47.833,2.627,1.247,0.153,0.313,15.1,0.0,0.333,14.0,12.667,19.0,10.0,16.0,0.0,4850000,1995-04-17,30,188
1938,Hakim Ziyech,7,Morocco,RW,Hakim Ziyech,180cm,69kg,(Age: 32-088d),7.0,82.5,29.75,35.65,4.247,1.525,0.077,0.212,21.975,0.0,0.0,29.75,19.0,19.25,14.25,4.75,0.0,36500000,1993-03-19,32,180
13864,Yahia Attiat-Allah,25,Morocco,LB,,,,,,,,,,,,,,,,,,,,,,,,,
12586,Sofyan Amrabat,4,Morocco,CM,Sofyan Amrabat,173cm,69kg,(Age: 28-298d),0.667,10.667,4.0,46.1,0.433,0.193,0.083,0.11,23.433,0.333,0.333,40.333,23.667,28.0,19.667,11.0,0.667,11066666,1996-08-21,28,185
233,Romain Saïss,6,Morocco,LCB,Romain Saïss,190cm,76kg,(Age: 35-081d),2.25,20.25,7.5,37.85,0.828,0.318,0.12,0.312,14.325,0.0,0.0,42.25,28.75,31.25,47.75,115.25,1.5,7200000,1990-03-26,35,188
13869,Walid Cheddira,21,Morocco,CF,Walid Cheddira,186cm,78kg,(Age: 27-144d),8.333,49.333,21.0,39.433,2.357,0.95,0.113,0.28,13.867,2.0,2.333,13.667,7.667,8.0,2.0,12.333,0.0,166666,1998-01-22,27,187
4002,Nayef Aguerd,5,Morocco,LCB,Nayef Aguerd,188cm,76kg,(Age: 29-077d),2.25,16.75,4.5,28.6,0.715,0.208,0.185,0.635,13.875,0.0,0.0,23.5,17.25,22.25,25.75,85.5,0.5,3570833,1996-03-30,29,190
13021,Abde Ezzalzouli,16,Morocco,LW,Abde Ezzalzouli,177cm,73kg,(Age: 23-180d),1.0,16.0,4.0,25.0,2.48,0.62,0.06,0.25,16.5,0.0,0.0,17.0,9.0,3.0,9.0,0.0,0.0,1541666,,,
6925,Ilias Chair,13,Morocco,AM,Ilias Chair,158cm,54kg,(Age: 27-228d),7.0,79.667,28.333,35.767,2.377,0.85,0.083,0.243,20.0,0.0,0.0,28.0,16.667,21.0,11.0,5.667,0.0,2525000,,,
13560,Anass Zaroury,10,Morocco,LW,Anass Zaroury,,,(Age: 24-220d),6.0,53.0,23.0,43.4,2.81,1.22,0.09,0.22,20.1,0.0,0.0,13.0,10.0,16.0,4.0,6.0,0.0,433333,,,
13044,Jawad El Yamiq,18,Morocco,RCB,Jawad El Yamiq,190cm,73kg,(Age: 33-106d),0.667,14.0,3.0,24.033,0.793,0.18,0.023,0.133,18.0,0.0,0.0,21.0,11.667,15.0,34.0,100.0,0.0,959090,,,
4324,Azzedine Ounahi,8,Morocco,CM,Azzedine Ounahi,182cm,72kg,(Age: 25-057d),2.0,26.0,4.0,15.4,1.43,0.22,0.08,0.5,23.3,0.0,0.0,39.0,22.0,19.0,26.0,13.0,0.0,737500,,,
13868,Yahya Jabrane,26,Morocco,DM,Yahya Jabrane,183cm,72kg,(Age: 33-362d),,,,,,,,,,,,,,,,,,800000,1991-06-18,33,187
1785,Bono,1,Morocco,GK,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8666666,,,
9820,Achraf Dari,20,Morocco,LCB,Achraf Dari,190cm,82kg,(Age: 26-040d),1.0,4.0,2.0,50.0,0.27,0.14,0.25,0.5,15.4,0.0,0.0,21.0,14.0,16.0,19.0,65.0,2.0,734090,,,
13870,Abderrazak Hamdallah,9,Morocco,CF,Abderrazak Hamdallah,179cm,74kg,(Age: 34-180d),17.333,88.667,37.667,43.133,4.843,2.053,0.143,0.313,,6.0,8.0,,,,,,,5050000,,,
13865,Badr Benoun,24,Morocco,RCB,,,,,,,,,,,,,,,,,,,,,,1270833,,,
13866,Selim Amallah,15,Morocco,AM,Selim Amallah,186cm,78kg,(Age: 28-212d),5.5,45.5,15.25,33.325,2.587,0.858,0.102,0.292,20.6,0.75,0.75,52.5,34.0,30.25,29.0,11.5,0.0,3945454,,,
13862,Munir,12,Morocco,GK,Munir,192cm,79kg,(Age: 36-036d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10000000,,,
12777,Abdelhamid Sabiri,11,Morocco,CM,Abdelhamid Sabiri,183cm,79kg,(Age: 28-199d),4.5,40.0,16.0,42.875,2.728,1.11,0.11,0.245,24.25,0.75,1.0,34.5,20.75,14.75,11.25,11.75,0.25,1516666,,,
13863,Ahmed Reda Tagnaouti,22,Morocco,GK,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1026923,,,
9865,Zakaria Aboukhlal,14,Morocco,RW,Zakaria Aboukhlal,179cm,72kg,(Age: 25-117d),4.333,35.333,11.333,31.433,4.37,1.4,0.123,0.413,14.75,0.0,0.0,11.0,8.0,12.5,4.333,3.5,0.0,1555555,,,
13867,Bilal El Khannouss,23,Morocco,CM,Bilal El Khannouss,180cm,69kg,(Age: 21-036d),2.0,40.333,9.667,23.833,1.66,0.397,0.05,0.213,21.3,0.0,0.0,49.667,30.333,24.333,6.667,9.667,1.0,,2004-05-10,21,180
1810,Youssef En-Nesyri,19,Morocco,CF,Youssef En-Nesyri,192cm,77kg,(Age: 28-014d),7.75,43.75,16.25,37.825,2.638,0.992,0.158,0.43,12.675,0.25,0.25,10.75,7.0,12.0,5.5,17.5,0.0,14273333,,,
1681,Achraf Hakimi,2,Morocco,RB,Achraf Hakimi,177cm,68kg,(Age: 26-223d),4.5,29.25,12.75,42.15,1.085,0.455,0.153,0.373,17.65,0.0,0.0,55.25,35.75,27.5,27.25,29.5,1.75,38166666,,,
401,Sofiane Boufal,17,Morocco,LW,Sofiane Boufal,180cm,74kg,(Age: 31-271d),4.333,31.333,12.667,40.467,2.063,0.837,0.087,0.21,19.633,1.667,1.667,25.0,16.333,11.0,5.0,1.0,0.0,9450000,,,
8027,Noussair Mazraoui,3,Morocco,LB,Noussair Mazraoui,183cm,73kg,(Age: 27-213d),1.667,20.333,6.333,26.467,1.357,0.357,0.047,0.12,19.8,0.0,0.0,33.667,23.0,16.667,18.667,28.333,0.0,12185714,1997-11-14,27,183
4883,Andrej Kramaric,9,Croatia,AM,Andrej Kramarić,180cm,74kg,(Age: 33-361d),13.75,82.25,33.25,42.05,3.257,1.35,0.145,0.338,16.9,3.0,3.25,6.5,3.25,9.75,6.75,7.25,0.5,30291666,,,
13860,Marko Livaja,14,Croatia,CF,Marko Livaja,182cm,81kg,(Age: 31-293d),11.5,,,,,,,,,4.0,4.0,,,,,,,3855555,,,
13854,Dominik Livakovic,1,Croatia,GK,Dominik Livaković,186cm,78kg,(Age: 30-157d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8825000,,,
13859,Mislav Orsic,18,Croatia,LW,Mislav Oršić,178cm,66kg,(Age: 32-168d),12.25,,,,,,,,,0.25,0.25,,,,,,,7388888,,,
40,Dejan Lovren,6,Croatia,RCB,Dejan Lovren,188cm,83kg,(Age: 35-345d),0.75,10.25,2.75,24.65,0.703,0.18,0.068,0.333,10.6,0.0,0.0,14.0,10.75,10.0,15.5,46.5,1.0,15300000,,,
8107,Luka Sucic,25,Croatia,CM,Luka Sučić,185cm,68kg,(Age: 22-280d),4.5,37.0,13.0,31.05,2.425,0.785,0.1,0.305,,0.0,0.0,,12.0,,6.5,,,3700000,,,
9106,Domagoj Vida,21,Croatia,RCB,Domagoj Vida,184cm,69kg,(Age: 36-047d),3.5,16.0,5.25,32.825,0.537,0.175,0.218,0.645,,0.0,0.0,,,,,,,6871428,,,
5199,Ivo Grbic,12,Croatia,GK,Ivo Grbić,195cm,83kg,(Age: 29-148d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,2545454,,,
13858,Josip Juranovic,22,Croatia,RB,Josip Juranović,175cm,68kg,(Age: 29-303d),2.0,36.0,8.0,22.2,1.57,0.35,0.0,0.0,,1.0,1.0,,28.0,,22.0,,,1772222,,,
1665,Ante Budimir,17,Croatia,CF,Ante Budimir,190cm,74kg,(Age: 33-328d),10.667,48.0,20.0,41.967,2.197,0.93,0.19,0.463,12.333,1.333,1.333,25.0,12.333,20.0,4.333,20.667,0.333,5585714,,,
13856,Josip Sutalo,24,Croatia,RCB,Josip Šutalo,190cm,79kg,(Age: 25-107d),1.0,,,,,,,,,0.0,0.0,,,,,,,1140000,,,
100,Mateo Kovacic,8,Croatia,CM,Mateo Kovačić,181cm,74kg,(Age: 31-040d),0.75,23.5,4.75,20.7,1.192,0.245,0.035,0.133,21.525,0.0,0.0,51.25,31.5,17.75,13.0,13.5,1.25,38000000,,,
8330,Mario Pasalic,15,Croatia,AM,Mario Pašalić,188cm,82kg,(Age: 30-126d),8.25,40.75,14.5,38.775,1.99,0.747,0.218,0.56,12.9,0.0,0.0,33.0,16.75,21.25,16.75,14.0,0.75,17600000,,,
13857,Borna Barisic,3,Croatia,LB,Borna Barišić,186cm,79kg,(Age: 32-217d),0.75,18.333,4.333,22.567,0.74,0.177,0.05,0.163,,0.0,0.25,,19.333,,20.0,,,3331250,,,
6029,Kristijan Jakic,26,Croatia,DM,Kristijan Jakić,181cm,74kg,(Age: 28-032d),2.0,30.0,7.0,23.3,1.44,0.34,0.03,0.14,19.0,0.0,0.0,37.0,22.0,33.0,21.0,25.0,1.0,1742500,,,
5968,Lovro Majer,7,Croatia,RW,Lovro Majer,176cm,74kg,(Age: 27-149d),5.0,45.0,18.0,40.0,2.21,0.88,0.13,0.33,19.9,0.0,0.0,32.0,21.0,26.0,11.0,9.0,0.0,5310000,,,
13861,Bruno Petkovic,16,Croatia,CF,Bruno Petković,192cm,87kg,(Age: 30-272d),8.0,,,,,,,,,3.75,3.75,,,,,,,8035000,,,
8129,Marcelo Brozovic,11,Croatia,DM,Marcelo Brozović,181cm,68kg,(Age: 32-211d),2.25,34.25,9.75,27.425,1.133,0.318,0.068,0.292,23.65,0.0,0.0,74.75,44.75,35.5,41.75,38.0,1.75,42384615,1992-11-16,32,181
4892,Josko Gvardiol,20,Croatia,LCB,Joško Gvardiol,185cm,82kg,(Age: 23-143d),1.667,23.0,7.0,30.4,0.86,0.26,0.09,0.29,16.3,0.0,0.0,47.0,31.0,30.0,51.0,62.0,2.0,9871428,,,
12604,Martin Erlic,5,Croatia,RCB,Martin Erlic,192cm,78kg,(Age: 27-142d),1.667,10.333,2.333,22.233,0.44,0.1,0.143,0.557,11.2,0.0,0.0,23.0,14.667,32.333,33.333,88.333,1.0,1772222,,,
8136,Ivan Perisic,4,Croatia,LB,Ivan Perišić,187cm,78kg,(Age: 36-133d),6.0,53.5,16.25,30.975,2.328,0.702,0.108,0.348,15.125,0.75,0.75,27.5,18.25,31.5,23.25,35.25,0.25,26038461,,,
13855,Ivica Ivusic,23,Croatia,GK,Ivica Ivušić,195cm,87kg,(Age: 30-134d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1015000,1995-02-01,30,195
6019,Nikola Vlasic,13,Croatia,AM,Nikola Vlašić,178cm,76kg,(Age: 27-254d),8.0,71.0,28.333,40.833,2.913,1.17,0.107,0.257,18.5,1.667,2.667,11.0,14.667,4.0,6.333,1.0,0.0,19791666,,,
4615,Josip Stanisic,2,Croatia,RB,Josip Stanišić,186cm,73kg,(Age: 25-074d),0.667,7.667,5.0,78.7,0.52,0.357,0.417,0.443,10.4,0.0,0.0,21.0,11.333,7.0,16.333,10.0,2.0,1118750,,,
1687,Luka Modric,10,Croatia,CM,Luka Modrić,174cm,64kg,(Age: 39-279d),3.25,34.5,12.5,36.875,1.315,0.482,0.082,0.228,22.075,0.25,0.25,35.25,20.25,13.5,30.25,10.5,0.5,17700000,1985-09-09,39,172
4926,Borna Sosa,19,Croatia,LB,Borna Sosa,176cm,73kg,(Age: 27-145d),0.5,11.5,3.25,38.85,0.627,0.23,0.135,0.292,21.667,0.0,0.0,16.333,8.0,19.333,18.25,56.333,0.0,6870833,,,
9330,Dani Alves,13,Brazil,RB,Dani Alves,172cm,69kg,,1.0,19.5,5.25,23.6,0.955,0.235,0.073,0.28,24.55,0.0,0.0,36.0,23.25,12.75,11.0,11.25,0.75,2363636,,,
